"Subject","Shape","Label","Label_Identity","Origin_Identity","English_Identity","Standarlized_Identity","Matching","Response","RT_ms","RT_sec","ACC"
102,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",666,0.666,0
102,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",770,0.77,1
102,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",724,0.724,1
102,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
102,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",569,0.569,1
102,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",597,0.597,0
102,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",946,0.946,1
102,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",851,0.851,1
102,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
102,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",634,0.634,0
102,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",708,0.708,0
102,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",978,0.978,1
102,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",937,0.937,1
102,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",798,0.798,0
102,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",829,0.829,1
102,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",611,0.611,1
102,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",690,0.69,0
102,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",980,0.98,1
102,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",893,0.893,0
102,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",856,0.856,0
102,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",708,0.708,0
102,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",665,0.665,1
102,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",618,0.618,0
102,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",670,0.67,0
102,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",457,0.457,0
102,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",867,0.867,1
102,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",326,0.326,0
102,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",343,0.343,0
102,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",885,0.885,0
102,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",1052,1.052,0
102,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
102,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",317,0.317,0
102,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",562,0.562,0
102,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",821,0.821,1
102,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",596,0.596,0
102,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
102,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",560,0.56,0
102,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
102,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
102,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",801,0.801,0
102,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",869,0.869,1
102,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
102,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
102,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",926,0.926,1
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","m",254,0.254,1
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","n",282,0.282,0
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","n",71,0.071,0
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","n",227,0.227,0
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","n",223,0.223,0
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","",0,0,0
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","m",60,0.06,1
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","n",208,0.208,0
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","m",543,0.543,1
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","n",621,0.621,0
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","n",911,0.911,0
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","m",852,0.852,1
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","m",666,0.666,1
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","m",1082,1.082,1
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","m",1007,1.007,1
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","m",826,0.826,1
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","m",590,0.59,1
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","m",1000,1,1
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","n",511,0.511,0
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","m",1012,1.012,1
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","m",307,0.307,1
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","m",506,0.506,1
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","n",565,0.565,0
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","",0,0,0
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","m",823,0.823,1
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","m",669,0.669,1
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","m",614,0.614,1
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","m",984,0.984,1
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","n",718,0.718,0
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","m",595,0.595,1
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","m",839,0.839,1
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","n",452,0.452,0
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","m",503,0.503,1
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","m",371,0.371,1
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","",0,0,0
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","m",642,0.642,1
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","m",652,0.652,1
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","n",683,0.683,0
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","",0,0,0
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","m",1074,1.074,1
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","m",612,0.612,1
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","m",830,0.83,1
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","",0,0,0
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","",0,0,0
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","m",385,0.385,1
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","n",327,0.327,0
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","",0,0,0
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","",0,0,0
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","",0,0,0
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","n",72,0.072,0
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","m",210,0.21,1
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","",0,0,0
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","n",323,0.323,0
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","",0,0,0
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","m",656,0.656,1
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","",0,0,0
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","m",530,0.53,1
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","",0,0,0
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","",0,0,0
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","m",633,0.633,1
102,"T.bmp","friend","Close","Friend","Friend","Close","Matching","m",612,0.612,1
102,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","",0,0,0
102,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","m",339,0.339,0
102,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","",0,0,0
102,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","n",328,0.328,1
102,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","n",1036,1.036,1
102,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","m",808,0.808,0
102,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","",0,0,0
102,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","n",663,0.663,1
102,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","n",844,0.844,1
102,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","n",817,0.817,1
102,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","m",619,0.619,0
102,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","m",771,0.771,0
102,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","n",795,0.795,1
102,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","n",879,0.879,1
102,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","n",853,0.853,1
102,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","n",815,0.815,1
102,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","n",665,0.665,1
102,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","n",705,0.705,1
102,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","n",831,0.831,1
102,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","",0,0,0
102,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","m",680,0.68,0
102,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","m",692,0.692,0
102,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","n",485,0.485,1
102,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","m",282,0.282,0
102,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","",0,0,0
102,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","",0,0,0
102,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","n",353,0.353,1
102,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","n",751,0.751,1
102,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","m",391,0.391,0
102,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","",0,0,0
102,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","n",858,0.858,1
102,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",305,0.305,0
102,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","",0,0,0
102,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",186,0.186,0
102,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","n",197,0.197,1
102,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",239,0.239,0
102,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",325,0.325,0
102,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","n",858,0.858,1
102,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","",0,0,0
102,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",712,0.712,0
102,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","n",965,0.965,1
102,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","n",737,0.737,1
102,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","n",826,0.826,1
102,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","n",934,0.934,1
102,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","n",1052,1.052,1
102,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","n",651,0.651,1
102,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","n",640,0.64,1
102,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","",0,0,0
102,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","",0,0,0
102,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","n",696,0.696,1
102,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",438,0.438,0
102,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","n",651,0.651,1
102,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","n",961,0.961,1
102,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","",0,0,0
102,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","",0,0,0
102,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",188,0.188,0
102,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","",0,0,0
102,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","",0,0,0
102,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","n",633,0.633,1
102,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","",0,0,0
102,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","n",878,0.878,1
102,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",491,0.491,0
103,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","m",1039,1.039,1
103,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","",0,0,0
103,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",313,0.313,0
103,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","",0,0,0
103,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","m",392,0.392,1
103,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","m",742,0.742,1
103,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",292,0.292,0
103,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",342,0.342,0
103,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","",0,0,0
103,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",415,0.415,0
103,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",859,0.859,0
103,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","m",498,0.498,1
103,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",489,0.489,0
103,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",395,0.395,0
103,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",390,0.39,0
103,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","m",937,0.937,1
103,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","m",322,0.322,1
103,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",493,0.493,0
103,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","m",522,0.522,1
103,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",701,0.701,0
103,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","m",449,0.449,1
103,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","m",378,0.378,1
103,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",312,0.312,0
103,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",443,0.443,0
103,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","m",913,0.913,1
103,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",458,0.458,0
103,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","m",876,0.876,1
103,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","m",205,0.205,1
103,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",318,0.318,0
103,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","m",672,0.672,1
103,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",420,0.42,0
103,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",399,0.399,0
103,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",550,0.55,0
103,"C.bmp","self","Self","Self","Self","Self","Matching","n",1018,1.018,1
103,"C.bmp","self","Self","Self","Self","Self","Matching","n",523,0.523,1
103,"C.bmp","self","Self","Self","Self","Self","Matching","n",324,0.324,1
103,"C.bmp","self","Self","Self","Self","Self","Matching","m",564,0.564,0
103,"C.bmp","self","Self","Self","Self","Self","Matching","n",566,0.566,1
103,"C.bmp","self","Self","Self","Self","Self","Matching","n",434,0.434,1
103,"C.bmp","self","Self","Self","Self","Self","Matching","n",855,0.855,1
103,"C.bmp","self","Self","Self","Self","Self","Matching","n",533,0.533,1
103,"C.bmp","self","Self","Self","Self","Self","Matching","n",489,0.489,1
103,"C.bmp","self","Self","Self","Self","Self","Matching","m",391,0.391,0
103,"C.bmp","self","Self","Self","Self","Self","Matching","m",299,0.299,0
103,"C.bmp","self","Self","Self","Self","Self","Matching","m",281,0.281,0
103,"C.bmp","self","Self","Self","Self","Self","Matching","m",442,0.442,0
103,"C.bmp","self","Self","Self","Self","Self","Matching","n",440,0.44,1
103,"C.bmp","self","Self","Self","Self","Self","Matching","n",480,0.48,1
103,"C.bmp","self","Self","Self","Self","Self","Matching","m",338,0.338,0
103,"C.bmp","self","Self","Self","Self","Self","Matching","n",379,0.379,1
103,"C.bmp","self","Self","Self","Self","Self","Matching","m",303,0.303,0
103,"C.bmp","self","Self","Self","Self","Self","Matching","n",384,0.384,1
103,"C.bmp","self","Self","Self","Self","Self","Matching","m",415,0.415,0
103,"C.bmp","self","Self","Self","Self","Self","Matching","n",316,0.316,1
103,"C.bmp","self","Self","Self","Self","Self","Matching","m",493,0.493,0
103,"C.bmp","self","Self","Self","Self","Self","Matching","m",310,0.31,0
103,"C.bmp","self","Self","Self","Self","Self","Matching","m",619,0.619,0
103,"C.bmp","self","Self","Self","Self","Self","Matching","m",504,0.504,0
103,"C.bmp","self","Self","Self","Self","Self","Matching","m",569,0.569,0
103,"C.bmp","self","Self","Self","Self","Self","Matching","n",509,0.509,1
103,"C.bmp","self","Self","Self","Self","Self","Matching","n",467,0.467,1
103,"C.bmp","self","Self","Self","Self","Self","Matching","n",580,0.58,1
103,"C.bmp","self","Self","Self","Self","Self","Matching","m",458,0.458,0
103,"C.bmp","self","Self","Self","Self","Self","Matching","n",374,0.374,1
103,"C.bmp","self","Self","Self","Self","Self","Matching","m",384,0.384,0
103,"C.bmp","self","Self","Self","Self","Self","Matching","n",445,0.445,1
103,"C.bmp","self","Self","Self","Self","Self","Matching","n",574,0.574,1
103,"C.bmp","self","Self","Self","Self","Self","Matching","m",543,0.543,0
103,"C.bmp","self","Self","Self","Self","Self","Matching","m",282,0.282,0
103,"C.bmp","self","Self","Self","Self","Self","Matching","m",322,0.322,0
103,"C.bmp","self","Self","Self","Self","Self","Matching","n",516,0.516,1
103,"C.bmp","self","Self","Self","Self","Self","Matching","n",589,0.589,1
103,"C.bmp","self","Self","Self","Self","Self","Matching","n",475,0.475,1
103,"C.bmp","self","Self","Self","Self","Self","Matching","n",519,0.519,1
103,"C.bmp","self","Self","Self","Self","Self","Matching","m",481,0.481,0
103,"C.bmp","self","Self","Self","Self","Self","Matching","n",529,0.529,1
103,"C.bmp","self","Self","Self","Self","Self","Matching","m",446,0.446,0
103,"C.bmp","self","Self","Self","Self","Self","Matching","m",375,0.375,0
103,"C.bmp","self","Self","Self","Self","Self","Matching","n",729,0.729,1
103,"C.bmp","self","Self","Self","Self","Self","Matching","m",364,0.364,0
103,"C.bmp","self","Self","Self","Self","Self","Matching","n",446,0.446,1
103,"C.bmp","self","Self","Self","Self","Self","Matching","n",484,0.484,1
103,"C.bmp","self","Self","Self","Self","Self","Matching","n",837,0.837,1
103,"C.bmp","self","Self","Self","Self","Self","Matching","n",617,0.617,1
103,"C.bmp","self","Self","Self","Self","Self","Matching","n",720,0.72,1
103,"C.bmp","self","Self","Self","Self","Self","Matching","n",385,0.385,1
103,"C.bmp","self","Self","Self","Self","Self","Matching","m",566,0.566,0
103,"C.bmp","self","Self","Self","Self","Self","Matching","n",647,0.647,1
103,"C.bmp","self","Self","Self","Self","Self","Matching","n",532,0.532,1
103,"C.bmp","self","Self","Self","Self","Self","Matching","n",373,0.373,1
103,"C.bmp","self","Self","Self","Self","Self","Matching","n",438,0.438,1
103,"C.bmp","self","Self","Self","Self","Self","Matching","n",604,0.604,1
103,"C.bmp","self","Self","Self","Self","Self","Matching","n",717,0.717,1
103,"C.bmp","self","Self","Self","Self","Self","Matching","n",494,0.494,1
103,"C.bmp","self","Self","Self","Self","Self","Matching","n",255,0.255,1
103,"C.bmp","self","Self","Self","Self","Self","Matching","m",320,0.32,0
103,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","n",606,0.606,0
103,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","m",847,0.847,1
103,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","n",489,0.489,0
103,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","m",525,0.525,1
103,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","",0,0,0
103,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","m",285,0.285,1
103,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","n",359,0.359,0
103,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","n",319,0.319,0
103,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","m",316,0.316,1
103,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","m",331,0.331,1
103,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","n",349,0.349,0
103,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","m",310,0.31,1
103,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","m",222,0.222,1
103,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","m",447,0.447,1
103,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","n",473,0.473,0
103,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","m",844,0.844,1
103,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","n",404,0.404,0
103,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","n",609,0.609,0
103,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","m",455,0.455,1
103,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","n",374,0.374,0
103,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","m",472,0.472,1
103,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","m",531,0.531,1
103,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","n",352,0.352,0
103,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","m",499,0.499,1
103,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","m",949,0.949,1
103,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","n",463,0.463,0
103,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","n",599,0.599,0
103,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","n",321,0.321,0
103,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","m",507,0.507,1
103,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","m",873,0.873,1
103,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","n",515,0.515,0
103,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","n",450,0.45,0
103,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","n",408,0.408,0
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","n",526,0.526,1
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","n",1019,1.019,1
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","",0,0,0
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","m",448,0.448,0
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","n",756,0.756,1
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","m",927,0.927,0
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","m",248,0.248,0
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","n",381,0.381,1
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","m",378,0.378,0
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","n",340,0.34,1
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","n",528,0.528,1
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","m",520,0.52,0
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","n",410,0.41,1
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","m",280,0.28,0
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","m",409,0.409,0
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","m",370,0.37,0
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","m",367,0.367,0
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","m",345,0.345,0
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","n",573,0.573,1
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","m",395,0.395,0
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","n",367,0.367,1
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","n",305,0.305,1
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","n",346,0.346,1
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","m",527,0.527,0
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","n",355,0.355,1
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","n",753,0.753,1
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","n",462,0.462,1
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","n",840,0.84,1
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","n",621,0.621,1
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","n",735,0.735,1
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","n",579,0.579,1
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","m",792,0.792,0
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","m",372,0.372,0
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","",0,0,0
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","n",544,0.544,1
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","n",361,0.361,1
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","n",501,0.501,1
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","m",507,0.507,0
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","n",623,0.623,1
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","m",553,0.553,0
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","m",478,0.478,0
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","m",332,0.332,0
