Image,Name,Face,CorrAns,Match,Face_onset,CResponse_onset,IResponse_onset,Match.thisRepN,Match.thisTrialN,Match.thisN,Match.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,text.started,text.stopped,p1.started,p1.stopped,MatchInstructions.started,MatchInstructions.stopped,Name1.started,Name1.stopped,Face_Relevance.started,Face_Relevance.stopped,MismatchInstructions.started,MismatchInstructions.stopped,Rest_trainingInstruct.started,Rest_trainingInstruct.stopped,next8.keys,next8.rt,next8.started,next8.stopped,Ready.started,Ready.stopped,delay_one_picked,delay_two_picked,blank0.started,blank0.stopped,FixationCross1.started,FixationCross1.stopped,Name3.started,Name3.stopped,Face_Relevance3.started,Face_Relevance3.stopped,responseTime.started,responseTime.stopped,resp.keys,resp.corr,resp.started,resp.stopped,Accuracy.started,Accuracy.stopped,resp.rt,questions.started,questions.stopped,p2.started,p2.stopped,FixationCross3.started,FixationCross3.stopped,port_Face_onset.started,port_Face_onset.stopped,Name4.started,Name4.stopped,Face_Relevance4.started,Face_Relevance4.stopped,responseTime2.started,responseTime2.stopped,Response.keys,Response.corr,Response.started,Response.stopped,Response.rt,p3.started,p3.stopped,Finish.started,Finish.stopped,gender,age,participant,date,expName,psychopyVersion,frameRate,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,1,0,1,0,,,,,5,1,61,10,,,,,,,,,,,,,,,,,,,,,1.573,1.311,636.6928659999976,None,,,,,,,,,,,,,,,,,,,,637.2343070999486,637.7377642999636,0.50617627997417,1.0064131800318137,637.7211635999847,637.8378292999696,637.7211635999847,637.8378292999696,637.821118599968,None,c,1,637.821118599968,None,0.6378555999835953,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Stranger,Friend,m,3.2,19,29,99,,,,,1,0,1,0,,,,,5,2,62,5,,,,,,,,,,,,,,,,,,,,,1.611,2.296,638.5977535999846,None,,,,,,,,,,,,,,,,,,,,639.1357492000097,639.6391065999633,0.5068965801037848,1.0071866801008582,639.6224688999355,639.7391873999732,639.6224688999355,639.7391873999732,639.7224795999937,None,m,1,639.7224795999937,None,0.6404325999319553,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,You,Stranger,m,1.3,15,25,95,,,,,1,0,1,0,,,,,5,3,63,6,,,,,,,,,,,,,,,,,,,,,1.696,1.288,640.4962761999341,None,,,,,,,,,,,,,,,,,,,,641.0550432999153,641.557199099916,0.5037420401349664,1.0040009401272982,641.5405680999393,641.6405588999623,641.5405680999393,641.6405588999623,641.6405588999623,None,m,1,641.6405588999623,None,0.802456000004895,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,1,0,1,0,,,,,5,4,64,11,,,,,,,,,,,,,,,,,,,,,1.668,1.553,642.5645721999463,None,,,,,,,,,,,,,,,,,,,,643.103730199975,643.6086460999213,0.5089308799942955,1.0099146800348535,643.5920128999278,643.7087258999236,643.5920128999278,643.7087258999236,643.6920038999524,None,c,1,643.6920038999524,None,0.7030271000694484,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,Friend,Self ,m,2.1,16,26,96,,,,,1,0,1,0,,,,,5,5,65,1,,,,,,,,,,,,,,,,,,,,,1.415,2.081,644.5324660999468,None,,,,,,,,,,,,,,,,,,,,645.0727531999582,645.5767563999398,0.507108679972589,1.007399779977277,645.5601029999088,645.6769864999224,645.5601029999088,645.6769864999224,645.6600960999494,None,m,1,645.6600960999494,None,0.7348614999791607,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,You,Friend,m,1.2,14,24,94,,,,,1,0,1,0,,,,,5,6,66,3,,,,,,,,,,,,,,,,,,,,,1.62,2.104,646.5171347999712,None,,,,,,,,,,,,,,,,,,,,647.0546116000041,647.5615094999084,0.5123846798669547,1.0126736799720675,647.5448878000025,647.644904899993,647.5448878000025,647.644904899993,647.644904899993,None,c,0,647.644904899993,None,0.5580337001010776,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Friend,Stranger,m,2.3,17,27,97,,,,,1,0,1,0,,,,,5,7,67,7,,,,,,,,,,,,,,,,,,,,,1.774,1.82,648.3351625999203,None,,,,,,,,,,,,,,,,,,,,648.874802300008,649.379509099992,0.5083073800196871,1.0093328800285235,649.362811799976,649.4797466999153,649.362811799976,649.4797466999153,649.4631882999092,None,m,1,649.4631882999092,None,0.6280305000254884,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,1,0,1,0,,,,,5,8,68,8,,,,,,,,,,,,,,,,,,,,,1.471,2.409,650.2239269999554,None,,,,,,,,,,,,,,,,,,,,650.7625641999766,651.2642311999807,0.5013860800536349,1.0023947800509632,651.2475659999764,651.3651304999366,651.2475659999764,651.3651304999366,651.3651304999366,None,c,1,651.3651304999366,None,0.8699641999555752,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,You,Self ,c,1,11,21,91,,,,,1,0,1,0,,,,,5,9,69,9,,,,,,,,,,,,,,,,,,,,,1.74,2.047,652.3724887999706,None,,,,,,,,,,,,,,,,,,,,652.913833700004,653.4157376999501,0.5044148800661787,1.0047225799644366,653.399105999968,653.4991143000079,653.399105999968,653.4991143000079,653.4991143000079,None,c,1,653.4991143000079,None,0.5438739999663085,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,Stranger,Self ,m,3.1,18,28,98,,,,,1,0,1,0,,,,,5,10,70,2,,,,,,,,,,,,,,,,,,,,,1.604,1.558,654.1722164999228,None,,,,,,,,,,,,,,,,,,,,654.7244691000087,655.2337361999089,0.5029174799565226,1.0031795799732208,655.2170998000074,655.3337774999673,655.2170998000074,655.3337774999673,655.3170934999362,None,c,0,655.3170934999362,None,0.6938093000790104,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,1,0,1,0,,,,,5,11,71,4,,,,,,,,,,,,,,,,,,,,,1.577,1.2,656.1408534999937,None,,,,,,,,,,,,,,,,,,,,656.680338999955,657.1851008000085,0.5080831800587475,1.008357180049643,657.1685173999285,657.2852226999821,657.1685173999285,657.2852226999821,657.2685009998968,None,c,1,657.2685009998968,None,0.6304234999697655,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,Friend,Self ,m,2.1,16,26,96,,,,,1,0,1,0,,,,,6,0,72,1,,,,,,,,,,,,,,,,,,,,,1.598,1.305,658.0251353000058,None,,,,,,,,,,,,,,,,,,,,658.5711152999429,659.0865165999858,0.5147623799275607,1.0157832799013704,659.0698839999968,659.1865779999644,659.0698839999968,659.1865779999644,659.1698947999394,None,m,1,659.1698947999394,None,0.7771037999773398,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,You,Self ,c,1,11,21,91,,,,,1,0,1,0,,,,,6,1,73,0,,,,,,,,,,,,,,,,,,,,,1.528,2.117,660.07807519997,None,,,,,,,,,,,,,,,,,,,,660.6171134999022,661.1213172998978,0.5086707801092416,1.008974980097264,661.1046647999901,661.2047001000028,661.1046647999901,661.2047001000028,661.2047001000028,None,c,1,661.2047001000028,None,0.5661574000259861,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Stranger,Friend,m,3.2,19,29,99,,,,,1,0,1,0,,,,,6,2,74,5,,,,,,,,,,,,,,,,,,,,,1.759,1.867,661.8946126999799,None,,,,,,,,,,,,,,,,,,,,662.4355204999447,662.9393277999479,0.5053416800219566,1.005630380124785,662.9226699999999,663.0393536000047,662.9226699999999,663.0393536000047,663.0226856999798,None,m,1,663.0226856999798,None,0.6524694999679923,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,1,0,1,0,,,,,6,3,75,10,,,,,,,,,,,,,,,,,,,,,1.757,1.67,663.7994100999786,None,,,,,,,,,,,,,,,,,,,,664.3368592999177,664.8406867999583,0.5073457799153402,1.0076275799656287,664.8240426999982,664.9407286999049,664.8240426999982,664.9407286999049,664.9240361999255,None,c,1,664.9240361999255,None,0.7189035000046715,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,1,0,1,0,,,,,6,4,76,4,,,,,,,,,,,,,,,,,,,,,1.791,2.16,665.764456099947,None,,,,,,,,,,,,,,,,,,,,666.3043326999759,666.8087609999347,0.5075576800154522,1.007858379976824,666.7921211000066,666.9088112999452,666.7921211000066,666.9088112999452,666.892117899959,None,c,1,666.892117899959,None,0.6389107999857515,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,You,Friend,m,1.2,14,24,94,,,,,1,0,1,0,,,,,6,5,77,3,,,,,,,,,,,,,,,,,,,,,1.575,1.971,667.6654355999781,None,,,,,,,,,,,,,,,,,,,,668.2252726999577,668.727066099993,0.5033532400848344,1.0036660401383415,668.7103911999147,668.8104244999122,668.7103911999147,668.8104244999122,668.8104244999122,None,m,1,668.8104244999122,None,0.5766701999818906,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,Stranger,Self ,m,3.1,18,28,98,,,,,1,0,1,0,,,,,6,6,78,2,,,,,,,,,,,,,,,,,,,,,1.607,2.1,669.5180652999552,None,,,,,,,,,,,,,,,,,,,,670.061210099957,670.5614382999483,0.501990880118683,1.0022932800929993,670.5448281998979,670.6615147999255,670.5448281998979,670.6615147999255,670.6448309998959,None,m,1,670.6448309998959,None,0.8700717999599874,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,You,Self ,c,1,11,21,91,,,,,1,0,1,0,,,,,6,7,79,9,,,,,,,,,,,,,,,,,,,,,1.62,1.509,671.651869699941,None,,,,,,,,,,,,,,,,,,,,672.1894625999266,672.6963532000082,0.5120535800233483,1.0123202800750732,672.6797490000026,672.7797470999649,672.6797490000026,672.7797470999649,672.7797470999649,None,c,1,672.7797470999649,None,0.5751567999832332,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Friend,Stranger,m,2.3,17,27,97,,,,,1,0,1,0,,,,,6,8,80,7,,,,,,,,,,,,,,,,,,,,,1.419,1.862,673.4868878999259,None,,,,,,,,,,,,,,,,,,,,674.0423681999091,674.547707599937,0.511417240020819,1.0117157399654388,674.5310318999691,674.6477660000091,674.5310318999691,674.6477660000091,674.6311465000035,None,m,1,674.6311465000035,None,1.1877388000721112,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,1,0,1,0,,,,,6,9,81,11,,,,,,,,,,,,,,,,,,,,,1.662,2.237,675.9548751999391,None,,,,,,,,,,,,,,,,,,,,676.496544900001,676.999462799984,0.5060187800554559,1.0071148800197989,676.9827917999355,677.0994965999853,676.9827917999355,677.0994965999853,677.0828178999946,None,c,1,677.0828178999946,None,0.6403556999284774,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,1,0,1,0,,,,,6,10,82,8,,,,,,,,,,,,,,,,,,,,,1.411,2.04,677.8601028999547,None,,,,,,,,,,,,,,,,,,,,678.3961580999894,678.9008292999351,0.5067968799266964,1.0070674798917025,678.8842083999189,679.0009258999489,678.8842083999189,679.0009258999489,678.9841877999716,None,c,1,678.9841877999716,None,0.7707914999919012,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,You,Stranger,m,1.3,15,25,95,,,,,1,0,1,0,,,,,6,11,83,6,,,,,,,,,,,,,,,,,,,,,1.768,2.081,679.8911937999073,None,,,,,,,,,,,,,,,,,,,,680.4327611000044,680.9356540999142,0.5070170800900087,1.007300280034542,680.9189965999685,681.0189892000053,680.9189965999685,681.0189892000053,681.0189892000053,None,m,1,681.0189892000053,None,1.0401973000261933,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,1,0,1,0,,,,,7,0,84,8,,,,,,,,,,,,,,,,,,,,,1.686,1.835,682.1927509999368,None,,,,,,,,,,,,,,,,,,,,682.7413767999969,683.2539970999351,0.5065126800909638,1.006808580015786,683.2373202999588,683.3540495999623,683.2373202999588,683.3540495999623,683.3373386999592,None,c,1,683.3373386999592,None,0.7376218000426888,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,You,Friend,m,1.2,14,24,94,,,,,1,0,1,0,,,,,7,1,85,3,,,,,,,,,,,,,,,,,,,,,1.769,1.758,684.2110656999284,None,,,,,,,,,,,,,,,,,,,,684.7680411000038,685.2721195999766,0.5090541400713846,1.0100781400687993,685.2554621999152,685.3554770000046,685.2554621999152,685.3554770000046,685.3554770000046,None,m,1,685.3554770000046,None,0.7835601998958737,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,1,0,1,0,,,,,7,2,86,11,,,,,,,,,,,,,,,,,,,,,1.608,2.362,686.2658031999599,None,,,,,,,,,,,,,,,,,,,,686.8182841999223,687.3235617999453,0.5120543400989845,1.0121956400107592,687.3070947999367,687.4236301999772,687.3070947999367,687.4236301999772,687.4069523999933,None,c,1,687.4069523999933,None,0.7478635999141261,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Friend,Stranger,m,2.3,17,27,97,,,,,1,0,1,0,,,,,7,3,87,7,,,,,,,,,,,,,,,,,,,,,1.687,1.913,688.280089500011,None,,,,,,,,,,,,,,,,,,,,688.8176225000061,689.3251844999613,0.5126352799125016,1.0128956799162552,689.3085505999625,689.4252387000015,689.3085505999625,689.4252387000015,689.4085707999766,None,m,1,689.4085707999766,None,0.7623884999193251,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,1,0,1,0,,,,,7,4,88,10,,,,,,,,,,,,,,,,,,,,,1.659,1.22,690.2998181999428,None,,,,,,,,,,,,,,,,,,,,690.838692399906,691.3432788999053,0.5095960800535977,1.0099119801307097,691.3266168999253,691.4433709000004,691.3266168999253,691.4433709000004,691.4266958999215,None,c,1,691.4266958999215,None,0.6002582999644801,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,Friend,Self ,m,2.1,16,26,96,,,,,1,0,1,0,,,,,7,5,89,1,,,,,,,,,,,,,,,,,,,,,1.743,1.931,692.1501699999208,None,,,,,,,,,,,,,,,,,,,,692.7179883999052,693.2278566999594,0.5043293400667608,1.004739940050058,693.2112161999103,693.3286552999634,693.2112161999103,693.3286552999634,693.3112234999426,None,m,1,693.3112234999426,None,0.6678732000291348,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,You,Self ,c,1,11,21,91,,,,,1,0,1,0,,,,,7,6,90,0,,,,,,,,,,,,,,,,,,,,,1.491,2.218,694.1023787999293,None,,,,,,,,,,,,,,,,,,,,694.6512596999528,695.1627537999302,0.5049702799879014,1.0052830800414085,695.1460928999586,695.2461333000101,695.1460928999586,695.2461333000101,695.2461333000101,None,c,1,695.2461333000101,None,0.700875399983488,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,You,Stranger,m,1.3,15,25,95,,,,,1,0,1,0,,,,,7,7,91,6,,,,,,,,,,,,,,,,,,,,,1.624,1.615,696.0705808999483,None,,,,,,,,,,,,,,,,,,,,696.6086573000066,697.113983899937,0.511292580049485,1.0116128800436854,697.097336399951,697.1973768000025,697.097336399951,697.1973768000025,697.1973768000025,None,m,1,697.1973768000025,None,0.6374934000195935,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,Stranger,Self ,m,3.1,18,28,98,,,,,1,0,1,0,,,,,7,8,92,2,,,,,,,,,,,,,,,,,,,,,1.659,1.442,697.9705994999968,None,,,,,,,,,,,,,,,,,,,,698.5234054999892,699.0320255999686,0.4992344400379807,0.99955604004208,698.9987119999714,699.0987330999924,698.9987119999714,699.0987330999924,699.0987330999924,None,m,1,699.0987330999924,None,0.688180899946019,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,You,Self ,c,1,11,21,91,,,,,1,0,1,0,,,,,7,9,93,9,,,,,,,,,,,,,,,,,,,,,1.453,1.368,699.9220144998981,None,,,,,,,,,,,,,,,,,,,,700.4636748000048,700.9667999999365,0.5071794800460339,1.0074362800223753,700.9501626999117,701.0501873999601,700.9501626999117,701.0501873999601,701.0501873999601,None,c,1,701.0501873999601,None,0.7367269999813288,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Stranger,Friend,m,3.2,19,29,99,,,,,1,0,1,0,,,,,7,10,94,5,,,,,,,,,,,,,,,,,,,,,1.533,1.971,701.9236959998962,None,,,,,,,,,,,,,,,,,,,,702.4634990999475,702.9684168999083,0.5098567800596356,1.0101404800079763,702.951814299915,703.068541299901,702.951814299915,703.068541299901,703.0518350999337,None,m,1,703.0518350999337,None,0.8309780999552459,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,1,0,1,0,,,,,7,11,95,4,,,,,,,,,,,,,,,,,,,,,1.534,1.53,704.0083661999088,None,,,,,,,,,,,,,,,,,,,,704.5487331999466,705.0530778999673,0.5063976800302044,1.0066855801269412,705.036446699989,705.1531257999595,705.036446699989,705.1531257999595,705.1364464999642,None,c,1,705.1364464999642,None,0.5547547000460327,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Friend,Stranger,m,2.3,17,27,97,,,,,1,0,1,0,,,,,8,0,96,7,,,,,,,,,,,,,,,,,,,,,1.491,2.237,705.830705499975,None,,,,,,,,,,,,,,,,,,,,706.3683505000081,706.871041999897,0.5053554801270366,1.005734580103308,706.8543823999353,706.9710939999204,706.8543823999353,706.9710939999204,706.9544187999563,None,m,1,706.9544187999563,None,0.8324198999907821,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,1,0,1,0,,,,,8,1,97,8,,,,,,,,,,,,,,,,,,,,,1.544,1.434,707.9112586999545,None,,,,,,,,,,,,,,,,,,,,708.4541914999718,708.9558931000065,0.5049847800983116,1.0053807800868526,708.9392594000092,709.0567119999323,708.9392594000092,709.0567119999323,709.0399816998979,None,c,1,709.0399816998979,None,0.6189398999558762,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,Friend,Self ,m,2.1,16,26,96,,,,,1,0,1,0,,,,,8,2,98,1,,,,,,,,,,,,,,,,,,,,,1.606,1.728,709.7963598999195,None,,,,,,,,,,,,,,,,,,,,710.3437999999151,710.8572752999607,0.50863717996981,1.008938379934989,710.8406364999246,710.9573284999933,710.8406364999246,710.9573284999933,710.9406506000087,None,m,1,710.9406506000087,None,0.6384325999533758,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,1,0,1,0,,,,,8,3,99,4,,,,,,,,,,,,,,,,,,,,,1.744,1.573,711.7181110999081,None,,,,,,,,,,,,,,,,,,,,712.2551586999325,712.7586456999416,0.5074436799623072,1.0077533799922094,712.7419881999958,712.8587188000092,712.7419881999958,712.8587188000092,712.8420249999035,None,c,1,712.8420249999035,None,0.560878699994646,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,1,0,1,0,,,,,8,4,100,11,,,,,,,,,,,,,,,,,,,,,1.464,2.101,713.531822699937,None,,,,,,,,,,,,,,,,,,,,714.0706506998977,714.5766197999474,0.5107100799214095,1.0110789799364284,714.5599511999171,714.6766884999815,714.5599511999171,714.6766884999815,714.6600007999223,None,c,1,714.6600007999223,None,0.7749838000163436,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,You,Friend,m,1.2,14,24,94,,,,,1,0,1,0,,,,,8,5,101,3,,,,,,,,,,,,,,,,,,,,,1.495,1.374,715.5671239999356,None,,,,,,,,,,,,,,,,,,,,716.1074872999452,716.6121854999801,0.5081118800444528,1.0082472800277174,716.5949376999633,716.6948921999428,716.5949376999633,716.6948921999428,716.6948921999428,None,m,1,716.6948921999428,None,0.5960463000228629,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,Stranger,Self ,m,3.1,18,28,98,,,,,1,0,1,0,,,,,8,6,102,2,,,,,,,,,,,,,,,,,,,,,1.431,1.795,717.4178725999082,None,,,,,,,,,,,,,,,,,,,,717.959751999937,718.4627661999548,0.5054706800729036,1.005799280013889,718.446101999958,718.5628214000026,718.446101999958,718.5628214000026,718.5461233999813,None,m,1,718.5461233999813,None,0.6486977000022307,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,You,Self ,c,1,11,21,91,,,,,1,0,1,0,,,,,8,7,103,0,,,,,,,,,,,,,,,,,,,,,1.662,1.794,719.3197819999186,None,,,,,,,,,,,,,,,,,,,,719.8738397998968,720.3808388999896,0.5127824400551617,1.0130858400370926,720.3642502999865,720.464270299999,720.3642502999865,720.464270299999,720.464270299999,None,c,1,720.464270299999,None,0.6666974000399932,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,You,Self ,c,1,11,21,91,,,,,1,0,1,0,,,,,8,8,104,9,,,,,,,,,,,,,,,,,,,,,1.478,2.464,721.2544243999291,None,,,,,,,,,,,,,,,,,,,,721.7934012999758,722.298878200003,0.5111392800463364,1.0114486799575388,722.2822258999804,722.3822287999792,722.2822258999804,722.3822287999792,722.3822287999792,None,c,1,722.3822287999792,None,0.6686131999595091,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Stranger,Friend,m,3.2,19,29,99,,,,,1,0,1,0,,,,,8,9,105,5,,,,,,,,,,,,,,,,,,,,,1.43,1.919,723.172418299946,None,,,,,,,,,,,,,,,,,,,,723.7129915999249,724.216929199989,0.5078071800526232,1.0081563800340518,724.2002891999437,724.3169803000055,724.2002891999437,724.3169803000055,724.3002895999234,None,m,1,724.3002895999234,None,0.6705900999950245,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,You,Stranger,m,1.3,15,25,95,,,,,1,0,1,0,,,,,8,10,106,6,,,,,,,,,,,,,,,,,,,,,1.766,2.043,725.1074742999626,None,,,,,,,,,,,,,,,,,,,,725.6475891999435,726.1517114999006,0.5063037801301107,1.0065876801963896,726.1350317999022,726.235016599996,726.1350317999022,726.235016599996,726.235016599996,None,m,1,726.235016599996,None,0.6879040999338031,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,1,0,1,0,,,,,8,11,107,10,,,,,,,,,,,,,,,,,,,,,1.524,2.254,727.0588194999145,None,,,,,,,,,,,,,,,,,,,,727.5973285000073,728.103078099899,0.5112497800728306,1.0115010801237077,728.0864439998986,728.2031349999597,728.0864439998986,728.2031349999597,728.1864388999529,None,m,0,728.1864388999529,None,0.592392300022766,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Stranger,Friend,m,3.2,19,29,99,,,,,1,0,1,0,,,,,9,0,108,5,,,,,,,,,,,,,,,,,,,,,1.79,2.328,728.9100269000046,None,,,,,,,,,,,,,,,,,,,,729.466498099966,729.9711319999769,0.508206740138121,1.0084980400279164,729.9544333999511,730.0711501999758,729.9544333999511,730.0711501999758,730.0544345999369,None,m,1,730.0544345999369,None,0.564436300075613,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,Friend,Self ,m,2.1,16,26,96,,,,,1,0,1,0,,,,,9,1,109,1,,,,,,,,,,,,,,,,,,,,,1.781,1.435,730.7443550999742,None,,,,,,,,,,,,,,,,,,,,731.2840503999032,731.7890550999437,0.5111845799256116,1.0114883799105883,731.7724162999075,731.8891044999473,731.7724162999075,731.8891044999473,731.8724158999976,None,m,1,731.8724158999976,None,0.6024744999594986,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,1,0,1,0,,,,,9,2,110,4,,,,,,,,,,,,,,,,,,,,,1.51,1.311,732.6128164998954,None,,,,,,,,,,,,,,,,,,,,733.1574205999495,733.6570979999378,0.5001859799958766,1.0004935800097883,733.6404360999586,733.7571396999992,733.6404360999586,733.7571396999992,733.7571396999992,None,c,1,733.7571396999992,None,0.5416762999957427,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,You,Self ,c,1,11,21,91,,,,,1,0,1,0,,,,,9,3,111,9,,,,,,,,,,,,,,,,,,,,,1.651,1.304,734.4305678999517,None,,,,,,,,,,,,,,,,,,,,734.9872893999564,735.4917539999587,0.50793134002015,1.0084126400761306,735.4751102000009,735.5752763999626,735.4751102000009,735.5752763999626,735.5752763999626,None,c,1,735.5752763999626,None,0.6116419000318274,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,1,0,1,0,,,,,9,4,112,8,,,,,,,,,,,,,,,,,,,,,1.752,2.395,736.3159104000079,None,,,,,,,,,,,,,,,,,,,,736.8644194999943,737.3764434999321,0.5079323800746351,1.0082228800747544,737.3597979999613,737.4764869000064,737.3597979999613,737.4764869000064,737.4597946999129,None,m,0,737.4597946999129,None,0.7910327001009136,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,You,Self ,c,1,11,21,91,,,,,1,0,1,0,,,,,9,5,113,0,,,,,,,,,,,,,,,,,,,,,1.524,1.73,738.3835871999618,None,,,,,,,,,,,,,,,,,,,,738.9244443000061,739.4279219999444,0.5072441800730303,1.0075161800486967,739.411275499966,739.5113188999239,739.411275499966,739.5113188999239,739.5113188999239,None,c,1,739.5113188999239,None,0.7397497000638396,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
