subject,trialnum,shapeassociation,matchingcondition,response,correct,latency
995543583,185,self,matching,47,1,678
995543583,187,self,mismatching,48,1,896
995543583,189,self,matching,47,1,896
995543583,193,self,matching,47,1,491
995543583,197,friend,mismatching,48,1,730
995543583,199,friend,matching,47,1,994
995543583,201,self,matching,47,1,919
995543583,203,self,matching,48,0,889
995543583,209,self,matching,47,1,824
995543583,213,friend,mismatching,48,1,792
995543583,215,friend,matching,47,1,993
995543583,217,friend,matching,47,1,620
995543583,219,friend,mismatching,48,1,1006
995543583,225,friend,mismatching,48,1,911
995543583,227,friend,matching,47,1,1127
995543583,229,friend,mismatching,48,1,853
995543583,231,self,mismatching,48,1,1157
995543583,237,friend,matching,47,1,973
995543583,239,self,matching,47,1,882
995543587,1,self,mismatching,48,1,926
995543587,3,friend,matching,47,1,946
995543587,5,self,mismatching,48,1,637
995543587,7,self,matching,47,1,538
995543587,9,friend,matching,48,0,607
995543587,11,friend,mismatching,48,1,671
995543587,13,friend,mismatching,48,1,748
995543587,15,self,mismatching,48,1,1035
995543587,17,self,mismatching,48,1,864
995543587,19,self,mismatching,48,1,611
995543587,21,friend,mismatching,48,1,637
995543587,23,friend,mismatching,48,1,535
995543587,25,friend,mismatching,48,1,495
995543587,27,friend,mismatching,48,1,592
995543587,29,self,mismatching,48,1,712
995543587,31,friend,matching,47,1,530
995543587,33,friend,mismatching,48,1,728
995543587,35,friend,mismatching,48,1,403
995543587,37,self,matching,47,1,324
995543587,39,self,mismatching,48,1,638
995543587,41,friend,mismatching,48,1,656
995543587,43,friend,matching,47,1,403
995543587,45,self,matching,48,0,555
995543587,47,self,matching,47,1,396
995543587,49,self,matching,47,1,430
995543587,51,self,matching,47,1,351
995543587,53,self,mismatching,48,1,489
995543587,55,self,mismatching,48,1,493
995543587,57,friend,mismatching,48,1,799
995543587,59,self,matching,47,1,598
995543587,61,friend,matching,48,0,619
995543587,63,friend,matching,47,1,339
995543587,65,friend,mismatching,48,1,557
995543587,67,friend,matching,47,1,567
995543587,69,friend,mismatching,48,1,605
995543587,71,friend,matching,47,1,690
995543587,73,self,mismatching,48,1,664
995543587,75,friend,mismatching,48,1,594
995543587,77,friend,mismatching,48,1,887
995543587,79,friend,mismatching,48,1,510
995543587,81,self,matching,47,1,428
995543587,83,self,matching,47,1,633
995543587,85,self,mismatching,48,1,510
995543587,87,friend,matching,47,1,1044
995543587,89,friend,matching,47,1,515
995543587,91,friend,mismatching,48,1,556
995543587,93,self,matching,47,1,518
995543587,95,friend,matching,47,1,931
995543587,97,self,matching,47,1,630
995543587,99,self,matching,47,1,378
995543587,101,self,matching,47,1,419
995543587,103,self,mismatching,48,1,536
995543587,105,friend,matching,47,1,889
995543587,107,friend,matching,47,1,530
995543587,109,friend,mismatching,48,1,528
995543587,111,self,matching,47,1,547
995543587,113,self,matching,47,1,431
995543587,115,self,mismatching,48,1,513
995543587,117,friend,mismatching,48,1,616
995543587,119,friend,mismatching,48,1,526
995543587,121,friend,matching,47,1,551
995543587,123,friend,matching,47,1,425
995543587,125,self,matching,47,1,692
995543587,127,self,mismatching,48,1,513
995543587,129,friend,matching,48,0,608
995543587,131,self,mismatching,48,1,649
995543587,133,self,mismatching,48,1,705
995543587,135,self,matching,47,1,367
995543587,137,friend,mismatching,48,1,803
995543587,139,friend,mismatching,48,1,681
995543587,141,friend,mismatching,48,1,605
995543587,143,self,mismatching,48,1,701
995543587,145,friend,mismatching,48,1,588
995543587,147,friend,mismatching,48,1,410
995543587,149,friend,matching,48,0,636
995543587,151,self,mismatching,48,1,639
995543587,153,self,matching,47,1,534
995543587,155,friend,matching,47,1,664
995543587,157,friend,mismatching,48,1,585
995543587,159,self,matching,47,1,431
995543587,161,self,mismatching,48,1,950
995543587,163,friend,mismatching,48,1,1002
995543587,165,friend,matching,47,1,421
995543587,167,self,matching,47,1,646
995543587,169,self,mismatching,48,1,1078
995543587,171,self,mismatching,48,1,687
995543587,173,self,mismatching,48,1,524
995543587,175,friend,matching,47,1,648
995543587,177,self,mismatching,48,1,775
995543587,179,self,matching,47,1,647
995543587,181,friend,matching,47,1,1028
995543587,183,friend,matching,47,1,420
995543587,185,friend,matching,47,1,385
995543587,187,friend,matching,47,1,529
995543587,189,self,mismatching,48,1,808
995543587,191,friend,mismatching,48,1,1034
995543587,193,friend,matching,48,0,504
995543587,195,self,mismatching,48,1,612
995543587,197,self,matching,47,1,596
995543587,199,self,matching,47,1,576
995543587,201,friend,matching,47,1,809
995543587,203,self,matching,47,1,632
995543587,205,self,matching,47,1,517
995543587,207,friend,matching,47,1,465
995543587,209,self,mismatching,48,1,568
995543587,211,self,mismatching,48,1,633
995543587,213,friend,matching,47,1,691
995543587,215,self,matching,47,1,467
995543587,217,friend,matching,47,1,566
995543587,219,friend,matching,47,1,497
995543587,221,self,mismatching,48,1,412
995543587,223,friend,mismatching,48,1,660
995543587,225,friend,mismatching,48,1,559
995543587,227,friend,mismatching,48,1,615
995543587,229,self,mismatching,48,1,893
995543587,231,self,matching,47,1,565
995543587,233,self,mismatching,48,1,680
995543587,235,self,matching,47,1,539
995543587,237,self,matching,47,1,518
995543587,239,self,matching,47,1,487
995543590,1,friend,mismatching,47,1,612
995543590,3,friend,matching,47,0,299
995543590,5,self,matching,47,0,363
995543590,7,self,matching,48,1,592
995543590,9,friend,matching,47,0,815
995543590,11,self,matching,48,1,595
995543590,13,self,mismatching,48,0,634
995543590,15,self,matching,48,1,566
995543590,17,friend,matching,47,0,509
995543590,19,self,matching,48,1,464
995543590,25,self,matching,48,1,562
995543590,29,self,matching,48,1,466
995543590,31,friend,matching,47,0,602
995543590,33,self,matching,48,1,640
995543590,35,self,mismatching,47,1,585
995543590,37,friend,mismatching,47,1,1074
995543590,41,self,mismatching,48,0,1011
995543590,43,self,mismatching,47,1,811
995543590,45,self,matching,48,1,699
995543590,47,self,matching,48,1,710
995543590,49,self,matching,48,1,520
995543590,51,self,mismatching,47,1,553
995543590,53,self,mismatching,47,1,446
995543590,55,friend,mismatching,47,1,605
995543590,57,friend,mismatching,47,1,822
995543590,59,self,matching,48,1,1018
995543590,61,self,matching,48,1,877
995543590,63,friend,matching,48,1,818
995543590,65,friend,mismatching,47,1,666
995543590,67,self,mismatching,47,1,838
995543590,69,self,mismatching,47,1,505
995543590,71,self,matching,48,1,488
995543590,73,self,mismatching,47,1,572
995543590,75,friend,mismatching,47,1,983
995543590,77,self,matching,48,1,789
995543590,79,self,matching,48,1,776
995543590,81,friend,mismatching,47,1,676
995543590,83,self,matching,48,1,539
995543590,85,friend,mismatching,47,1,556
995543590,89,friend,mismatching,47,1,569
995543590,91,friend,mismatching,47,1,763
995543590,93,friend,mismatching,47,1,507
995543590,95,friend,mismatching,47,1,348
995543590,97,self,matching,48,1,469
995543590,99,friend,mismatching,47,1,442
995543590,101,self,matching,48,1,487
995543590,103,friend,matching,47,0,637
995543590,105,friend,matching,48,1,1001
995543590,107,friend,matching,48,1,503
995543590,109,friend,mismatching,47,1,534
995543590,111,self,matching,48,1,527
995543590,113,self,matching,48,1,520
995543590,115,friend,matching,48,1,894
995543590,117,friend,mismatching,47,1,789
995543590,119,friend,matching,48,1,992
995543590,121,self,mismatching,47,1,761
995543590,123,friend,mismatching,47,1,767
995543590,125,self,mismatching,47,1,765
995543590,127,self,matching,48,1,388
995543590,129,friend,matching,47,0,401
995543590,131,friend,mismatching,47,1,612
995543590,133,friend,matching,48,1,987
995543590,135,friend,matching,48,1,905
995543590,137,friend,matching,48,1,945
995543590,139,self,mismatching,47,1,677
995543590,141,friend,matching,48,1,1068
995543590,143,friend,matching,48,1,466
995543590,145,friend,mismatching,47,1,525
995543590,147,friend,matching,48,1,717
995543590,149,friend,mismatching,47,1,532
995543590,151,self,mismatching,47,1,1162
995543590,153,self,mismatching,47,1,523
995543590,155,friend,matching,48,1,1173
995543590,157,self,matching,48,1,631
995543590,159,self,mismatching,47,1,496
995543590,161,self,mismatching,47,1,1000
995543590,163,friend,mismatching,47,1,698
995543590,165,friend,mismatching,47,1,509
995543590,167,self,mismatching,47,1,593
995543590,169,self,mismatching,47,1,654
995543590,171,self,mismatching,47,1,593
995543590,173,self,mismatching,47,1,584
995543590,175,friend,matching,48,1,671
995543590,177,friend,matching,48,1,877
995543590,179,friend,matching,48,1,592
995543590,181,friend,matching,48,1,615
995543590,183,friend,mismatching,47,1,852
995543590,185,self,mismatching,47,1,714
995543590,187,self,mismatching,47,1,548
995543590,189,friend,mismatching,47,1,700
995543590,191,self,matching,48,1,641
995543590,193,friend,matching,47,0,748
995543590,195,friend,matching,48,1,721
995543590,197,self,mismatching,47,1,602
995543590,199,self,mismatching,47,1,1055
995543590,201,self,mismatching,47,1,388
995543590,203,self,matching,48,1,474
995543590,205,self,mismatching,47,1,407
995543590,207,friend,mismatching,47,1,558
995543590,209,friend,mismatching,47,1,832
995543590,211,self,mismatching,47,1,881
995543590,213,self,mismatching,47,1,864
995543590,215,self,matching,48,1,376
995543590,217,friend,mismatching,47,1,456
995543590,219,self,mismatching,47,1,834
995543590,221,friend,mismatching,47,1,634
995543590,223,friend,matching,47,0,805
995543590,225,friend,matching,48,1,524
995543590,227,friend,matching,48,1,645
995543590,229,self,matching,48,1,655
995543590,231,self,matching,48,1,408
995543590,233,friend,matching,47,0,376
995543590,235,friend,mismatching,47,1,662
995543590,237,friend,mismatching,47,1,674
995543590,239,friend,matching,48,1,809
995543592,1,friend,matching,48,1,255
995543592,5,friend,matching,48,1,565
995543592,7,friend,matching,48,1,563
995543592,9,self,matching,48,1,276
995543592,11,friend,matching,48,1,425
995543592,13,self,matching,48,1,275
995543592,15,self,mismatching,48,0,352
995543592,17,self,matching,48,1,338
995543592,19,self,mismatching,47,1,779
995543592,21,friend,mismatching,48,0,521
995543592,23,friend,mismatching,48,0,400
995543592,25,self,mismatching,48,0,513
995543592,27,self,matching,48,1,738
995543592,29,friend,matching,48,1,335
995543592,31,self,matching,48,1,319
995543592,33,friend,mismatching,47,1,680
995543592,35,self,mismatching,47,1,872
995543592,37,self,mismatching,47,1,727
995543592,39,self,matching,48,1,540
995543592,41,friend,mismatching,48,0,712
995543592,45,friend,matching,48,1,805
995543592,47,friend,mismatching,47,1,1072
995543592,49,friend,mismatching,47,1,719
995543592,51,friend,matching,48,1,755
995543592,53,friend,mismatching,47,1,689
995543592,55,friend,matching,48,1,929
995543592,57,self,matching,48,1,799
995543592,59,self,mismatching,47,1,751
995543592,61,self,matching,48,1,696
995543592,63,friend,matching,48,1,653
995543592,65,friend,matching,48,1,697
995543592,67,friend,matching,48,1,396
995543592,69,friend,matching,48,1,591
995543592,71,friend,matching,48,1,714
995543592,73,self,matching,48,1,1166
995543592,75,friend,matching,48,1,766
995543592,77,friend,mismatching,48,0,989
995543592,79,self,matching,48,1,571
995543592,81,friend,matching,48,1,575
995543592,83,friend,matching,48,1,624
995543592,85,self,mismatching,47,1,1015
995543592,87,self,mismatching,47,1,930
995543592,89,self,matching,48,1,638
995543592,91,friend,mismatching,47,1,991
995543592,93,self,matching,48,1,990
995543592,95,self,mismatching,47,1,776
995543592,97,self,mismatching,47,1,536
995543592,101,friend,mismatching,48,0,468
995543592,103,friend,matching,48,1,981
995543592,105,self,mismatching,47,1,492
995543592,107,friend,matching,47,0,616
995543592,109,self,matching,48,1,909
995543592,111,self,mismatching,47,1,898
995543592,113,self,mismatching,47,1,467
995543592,115,friend,mismatching,48,0,308
995543592,119,friend,mismatching,48,0,1028
995543592,121,friend,matching,48,1,563
995543592,123,self,matching,48,1,1004
995543592,125,friend,matching,48,1,837
995543592,127,self,matching,48,1,978
995543592,129,self,matching,48,1,599
995543592,131,self,mismatching,47,1,753
995543592,133,self,matching,48,1,842
995543592,135,friend,mismatching,47,1,708
995543592,137,self,matching,48,1,561
995543592,139,self,mismatching,47,1,860
995543592,141,friend,matching,48,1,687
995543592,143,friend,matching,48,1,475
995543592,145,friend,mismatching,47,1,888
995543592,147,friend,mismatching,48,0,475
995543592,151,self,matching,48,1,628
995543592,153,self,matching,48,1,938
995543592,155,self,matching,48,1,694
995543592,157,self,matching,48,1,693
995543592,161,friend,matching,48,1,910
995543592,163,friend,mismatching,47,1,644
995543592,165,self,mismatching,48,0,965
995543592,167,friend,mismatching,48,0,519
995543592,171,self,mismatching,47,1,1113
995543592,173,self,mismatching,47,1,753
995543592,175,friend,mismatching,47,1,1129
995543592,177,friend,mismatching,47,1,812
995543592,179,self,mismatching,47,1,722
995543592,181,friend,mismatching,47,1,773
995543592,183,self,mismatching,47,1,890
995543592,185,friend,matching,48,1,724
995543592,187,self,matching,48,1,755
995543592,189,self,mismatching,48,0,1065
995543592,191,self,matching,48,1,657
995543592,193,friend,matching,48,1,376
995543592,197,friend,matching,48,1,853
995543592,199,self,mismatching,47,1,926
995543592,201,self,mismatching,47,1,813
995543592,203,friend,mismatching,47,1,1147
995543592,205,self,mismatching,47,1,1003
995543592,207,friend,matching,47,0,658
995543592,209,self,matching,48,1,890
995543592,211,self,matching,48,1,996
995543592,213,friend,mismatching,47,1,954
995543592,215,friend,matching,48,1,579
995543592,217,friend,mismatching,47,1,596
995543592,219,friend,mismatching,47,1,764
995543592,221,self,mismatching,47,1,855
995543592,223,self,matching,48,1,888
995543592,225,self,matching,48,1,1031
995543592,229,self,mismatching,47,1,972
995543592,231,friend,mismatching,48,0,948
995543592,235,self,matching,48,1,870
995543592,237,friend,mismatching,48,0,877
995543592,239,friend,mismatching,47,1,784
995543595,3,self,matching,47,1,474
995543595,5,friend,matching,48,0,338
995543595,7,self,matching,47,1,465
995543595,9,self,matching,47,1,433
995543595,11,friend,mismatching,48,1,938
995543595,13,self,mismatching,48,1,887
995543595,15,friend,matching,47,1,777
995543595,17,friend,mismatching,48,1,567
995543595,19,friend,matching,47,1,644
995543595,21,friend,matching,47,1,508
995543595,23,self,matching,47,1,405
995543595,25,friend,matching,48,0,775
995543595,27,self,mismatching,48,1,704
995543595,29,self,mismatching,47,0,608
995543595,31,friend,mismatching,48,1,1038
995543595,33,friend,mismatching,48,1,698
995543595,35,self,matching,47,1,496
995543595,37,self,matching,47,1,496
995543595,39,self,matching,47,1,332
995543595,41,self,mismatching,48,1,763
995543595,43,friend,matching,47,1,444
995543595,45,friend,matching,47,1,608
995543595,47,friend,matching,47,1,563
995543595,49,friend,matching,47,1,456
995543595,51,self,mismatching,47,0,303
995543595,53,friend,matching,47,1,428
995543595,55,friend,matching,47,1,414
995543595,57,self,mismatching,48,1,425
995543595,59,friend,mismatching,48,1,900
995543595,61,self,matching,47,1,378
995543595,63,self,matching,47,1,290
995543595,65,friend,matching,48,0,480
995543595,67,self,matching,47,1,418
995543595,69,friend,matching,47,1,575
995543595,71,self,matching,47,1,482
995543595,73,friend,mismatching,48,1,505
995543595,75,self,matching,47,1,444
995543595,77,self,matching,47,1,467
995543595,79,self,matching,47,1,376
995543595,81,self,matching,47,1,337
995543595,83,friend,mismatching,48,1,408
