,subjectGroup,subject,age,sex,education,handedness,TaskName,BlockNumber,stimPos,stim1,stim2,shape,word,MATCHkey,RT,correct,question,response,condition,TaskType,Association
39322,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,400; -400,triangle,octagon,happyfriend,NA,Yneutral_j,594,1,NA,k,pair,RG_incongruent,happyfriend
39422,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,400,triangle,NA,happy,NA,Yneutral_j,371,1,NA,k,single,RG_incongruent,happy
39522,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,400,octagon,NA,friend,NA,Yneutral_j,532,1,NA,k,single,RG_incongruent,friend
39622,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,400,rhomboid,NA,you,NA,Yneutral_j,389,1,NA,j,single,RG_incongruent,you
39722,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,-400,rhomboid,NA,you,NA,Yneutral_j,383,1,NA,j,single,RG_incongruent,you
39822,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,400,rhomboid,NA,you,NA,Yneutral_j,607,1,NA,j,single,RG_incongruent,you
39922,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,-400,octagon,NA,friend,NA,Yneutral_j,637,1,NA,k,single,RG_incongruent,friend
40022,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,400; -400,diamond,rhomboid,neutralyou,NA,Yneutral_j,706,1,NA,j,pair,RG_incongruent,neutralyou
40126,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,400; -400,diamond,rhomboid,neutralyou,NA,Yneutral_j,415,1,NA,j,pair,RG_incongruent,neutralyou
40224,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,-400,diamond,NA,neutral,NA,Yneutral_j,341,1,NA,j,single,RG_incongruent,neutral
40322,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,-400,octagon,NA,friend,NA,Yneutral_j,336,0,NA,j,single,RG_incongruent,friend
40422,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,400,diamond,NA,neutral,NA,Yneutral_j,953,1,NA,j,single,RG_incongruent,neutral
40522,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,400; -400,triangle,octagon,happyfriend,NA,Yneutral_j,476,1,NA,k,pair,RG_incongruent,happyfriend
40622,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,-400,octagon,NA,friend,NA,Yneutral_j,562,1,NA,k,single,RG_incongruent,friend
40722,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,400,octagon,NA,friend,NA,Yneutral_j,856,1,NA,k,single,RG_incongruent,friend
40822,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,-400,rhomboid,NA,you,NA,Yneutral_j,423,1,NA,j,single,RG_incongruent,you
40922,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,400,rhomboid,NA,you,NA,Yneutral_j,514,1,NA,j,single,RG_incongruent,you
41026,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,400; -400,octagon,triangle,friendhappy,NA,Yneutral_j,549,1,NA,k,pair,RG_incongruent,friendhappy
41127,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,400; -400,triangle,octagon,happyfriend,NA,Yneutral_j,1083,1,NA,k,pair,RG_incongruent,happyfriend
41225,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,400; -400,rhomboid,diamond,youneutral,NA,Yneutral_j,653,1,NA,j,pair,RG_incongruent,youneutral
41323,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,-400,diamond,NA,neutral,NA,Yneutral_j,568,0,NA,k,single,RG_incongruent,neutral
41423,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,400,octagon,NA,friend,NA,Yneutral_j,864,1,NA,k,single,RG_incongruent,friend
41522,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,400; -400,rhomboid,diamond,youneutral,NA,Yneutral_j,630,1,NA,j,pair,RG_incongruent,youneutral
41622,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,400; -400,diamond,rhomboid,neutralyou,NA,Yneutral_j,1197,1,NA,j,pair,RG_incongruent,neutralyou
41722,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,400; -400,triangle,octagon,happyfriend,NA,Yneutral_j,553,1,NA,k,pair,RG_incongruent,happyfriend
41822,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,-400,triangle,NA,happy,NA,Yneutral_j,1122,1,NA,k,single,RG_incongruent,happy
41922,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,400,triangle,NA,happy,NA,Yneutral_j,617,1,NA,k,single,RG_incongruent,happy
42022,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,-400,rhomboid,NA,you,NA,Yneutral_j,569,1,NA,j,single,RG_incongruent,you
42126,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,400,octagon,NA,friend,NA,Yneutral_j,547,1,NA,k,single,RG_incongruent,friend
42224,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,400,diamond,NA,neutral,NA,Yneutral_j,861,1,NA,j,single,RG_incongruent,neutral
42322,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,-400,diamond,NA,neutral,NA,Yneutral_j,656,0,NA,k,single,RG_incongruent,neutral
42422,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,-400,triangle,NA,happy,NA,Yneutral_j,948,0,NA,j,single,RG_incongruent,happy
42522,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,-400,triangle,NA,happy,NA,Yneutral_j,586,1,NA,k,single,RG_incongruent,happy
42622,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,400,rhomboid,NA,you,NA,Yneutral_j,642,1,NA,j,single,RG_incongruent,you
42722,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,400; -400,rhomboid,diamond,youneutral,NA,Yneutral_j,609,1,NA,j,pair,RG_incongruent,youneutral
42822,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,400; -400,diamond,rhomboid,neutralyou,NA,Yneutral_j,531,1,NA,j,pair,RG_incongruent,neutralyou
42922,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,400,rhomboid,NA,you,NA,Yneutral_j,629,1,NA,j,single,RG_incongruent,you
43022,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,-400,octagon,NA,friend,NA,Yneutral_j,535,1,NA,k,single,RG_incongruent,friend
43126,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,400; -400,rhomboid,diamond,youneutral,NA,Yneutral_j,836,1,NA,j,pair,RG_incongruent,youneutral
43224,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,400,diamond,NA,neutral,NA,Yneutral_j,1331,0,NA,k,single,RG_incongruent,neutral
43322,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,-400,triangle,NA,happy,NA,Yneutral_j,586,1,NA,k,single,RG_incongruent,happy
43422,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,400,diamond,NA,neutral,NA,Yneutral_j,746,0,NA,k,single,RG_incongruent,neutral
43522,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,-400,diamond,NA,neutral,NA,Yneutral_j,658,1,NA,j,single,RG_incongruent,neutral
43622,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,-400,octagon,NA,friend,NA,Yneutral_j,673,1,NA,k,single,RG_incongruent,friend
43722,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,400; -400,rhomboid,diamond,youneutral,NA,Yneutral_j,571,1,NA,j,pair,RG_incongruent,youneutral
43822,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,-400,diamond,NA,neutral,NA,Yneutral_j,932,0,NA,k,single,RG_incongruent,neutral
43922,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,-400,triangle,NA,happy,NA,Yneutral_j,614,0,NA,j,single,RG_incongruent,happy
44022,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,1,400,octagon,NA,friend,NA,Yneutral_j,995,1,NA,k,single,RG_incongruent,friend
44126,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,-400,triangle,NA,happy,NA,Yneutral_j,705,1,NA,k,single,RG_incongruent,happy
44224,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,400,diamond,NA,neutral,NA,Yneutral_j,732,1,NA,j,single,RG_incongruent,neutral
44322,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,400; -400,diamond,rhomboid,neutralyou,NA,Yneutral_j,726,1,NA,j,pair,RG_incongruent,neutralyou
44422,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,400; -400,rhomboid,diamond,youneutral,NA,Yneutral_j,1180,0,NA,k,pair,RG_incongruent,youneutral
44522,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,400; -400,triangle,octagon,happyfriend,NA,Yneutral_j,363,1,NA,k,pair,RG_incongruent,happyfriend
44622,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,-400,diamond,NA,neutral,NA,Yneutral_j,704,1,NA,j,single,RG_incongruent,neutral
44722,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,400,rhomboid,NA,you,NA,Yneutral_j,786,1,NA,j,single,RG_incongruent,you
44822,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,400; -400,diamond,rhomboid,neutralyou,NA,Yneutral_j,675,1,NA,j,pair,RG_incongruent,neutralyou
44922,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,400,triangle,NA,happy,NA,Yneutral_j,672,1,NA,k,single,RG_incongruent,happy
45022,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,400; -400,octagon,triangle,friendhappy,NA,Yneutral_j,599,1,NA,k,pair,RG_incongruent,friendhappy
45126,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,400; -400,triangle,octagon,happyfriend,NA,Yneutral_j,651,1,NA,k,pair,RG_incongruent,happyfriend
45224,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,400,octagon,NA,friend,NA,Yneutral_j,481,1,NA,k,single,RG_incongruent,friend
45322,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,400,triangle,NA,happy,NA,Yneutral_j,433,1,NA,k,single,RG_incongruent,happy
45422,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,400; -400,rhomboid,diamond,youneutral,NA,Yneutral_j,779,1,NA,j,pair,RG_incongruent,youneutral
45522,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,400,rhomboid,NA,you,NA,Yneutral_j,594,1,NA,j,single,RG_incongruent,you
45622,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,-400,triangle,NA,happy,NA,Yneutral_j,566,1,NA,k,single,RG_incongruent,happy
45722,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,400; -400,triangle,octagon,happyfriend,NA,Yneutral_j,654,0,NA,j,pair,RG_incongruent,happyfriend
45822,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,400,octagon,NA,friend,NA,Yneutral_j,649,1,NA,k,single,RG_incongruent,friend
45922,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,400; -400,octagon,triangle,friendhappy,NA,Yneutral_j,536,1,NA,k,pair,RG_incongruent,friendhappy
46022,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,400,triangle,NA,happy,NA,Yneutral_j,550,1,NA,k,single,RG_incongruent,happy
46126,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,-400,diamond,NA,neutral,NA,Yneutral_j,804,1,NA,j,single,RG_incongruent,neutral
46224,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,-400,octagon,NA,friend,NA,Yneutral_j,730,1,NA,k,single,RG_incongruent,friend
46322,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,-400,rhomboid,NA,you,NA,Yneutral_j,567,1,NA,j,single,RG_incongruent,you
46422,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,400; -400,octagon,triangle,friendhappy,NA,Yneutral_j,581,1,NA,k,pair,RG_incongruent,friendhappy
46522,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,-400,triangle,NA,happy,NA,Yneutral_j,865,1,NA,k,single,RG_incongruent,happy
46622,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,-400,diamond,NA,neutral,NA,Yneutral_j,663,1,NA,j,single,RG_incongruent,neutral
46722,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,400; -400,triangle,octagon,happyfriend,NA,Yneutral_j,598,1,NA,k,pair,RG_incongruent,happyfriend
46822,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,-400,octagon,NA,friend,NA,Yneutral_j,665,1,NA,k,single,RG_incongruent,friend
46922,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,-400,triangle,NA,happy,NA,Yneutral_j,744,0,NA,j,single,RG_incongruent,happy
47022,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,400; -400,diamond,rhomboid,neutralyou,NA,Yneutral_j,562,1,NA,j,pair,RG_incongruent,neutralyou
47126,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,400; -400,diamond,rhomboid,neutralyou,NA,Yneutral_j,553,1,NA,j,pair,RG_incongruent,neutralyou
47224,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,400; -400,octagon,triangle,friendhappy,NA,Yneutral_j,587,1,NA,k,pair,RG_incongruent,friendhappy
47322,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,400,rhomboid,NA,you,NA,Yneutral_j,706,1,NA,j,single,RG_incongruent,you
47422,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,400; -400,octagon,triangle,friendhappy,NA,Yneutral_j,1212,1,NA,k,pair,RG_incongruent,friendhappy
47522,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,-400,diamond,NA,neutral,NA,Yneutral_j,619,1,NA,j,single,RG_incongruent,neutral
47622,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,400; -400,triangle,octagon,happyfriend,NA,Yneutral_j,567,1,NA,k,pair,RG_incongruent,happyfriend
47722,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,400,diamond,NA,neutral,NA,Yneutral_j,1018,0,NA,k,single,RG_incongruent,neutral
47822,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,400,octagon,NA,friend,NA,Yneutral_j,743,1,NA,k,single,RG_incongruent,friend
47922,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,-400,rhomboid,NA,you,NA,Yneutral_j,515,1,NA,j,single,RG_incongruent,you
48022,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,400,octagon,NA,friend,NA,Yneutral_j,768,1,NA,k,single,RG_incongruent,friend
48126,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,400; -400,diamond,rhomboid,neutralyou,NA,Yneutral_j,852,1,NA,j,pair,RG_incongruent,neutralyou
48224,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,400,diamond,NA,neutral,NA,Yneutral_j,703,0,NA,k,single,RG_incongruent,neutral
48322,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,400; -400,rhomboid,diamond,youneutral,NA,Yneutral_j,462,1,NA,j,pair,RG_incongruent,youneutral
48422,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,-400,octagon,NA,friend,NA,Yneutral_j,798,1,NA,k,single,RG_incongruent,friend
48522,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,-400,rhomboid,NA,you,NA,Yneutral_j,554,0,NA,k,single,RG_incongruent,you
48622,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,400,rhomboid,NA,you,NA,Yneutral_j,592,1,NA,j,single,RG_incongruent,you
48722,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,-400,octagon,NA,friend,NA,Yneutral_j,1147,1,NA,k,single,RG_incongruent,friend
48822,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,-400,rhomboid,NA,you,NA,Yneutral_j,577,1,NA,j,single,RG_incongruent,you
48922,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,400,rhomboid,NA,you,NA,Yneutral_j,1079,1,NA,j,single,RG_incongruent,you
49022,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,400,triangle,NA,happy,NA,Yneutral_j,497,1,NA,k,single,RG_incongruent,happy
49126,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,400; -400,rhomboid,diamond,youneutral,NA,Yneutral_j,591,1,NA,j,pair,RG_incongruent,youneutral
49224,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,400,triangle,NA,happy,NA,Yneutral_j,536,0,NA,j,single,RG_incongruent,happy
49322,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,-400,triangle,NA,happy,NA,Yneutral_j,638,1,NA,k,single,RG_incongruent,happy
49422,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,400; -400,rhomboid,diamond,youneutral,NA,Yneutral_j,557,1,NA,j,pair,RG_incongruent,youneutral
49522,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,400,octagon,NA,friend,NA,Yneutral_j,590,1,NA,k,single,RG_incongruent,friend
49622,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,-400,octagon,NA,friend,NA,Yneutral_j,482,1,NA,k,single,RG_incongruent,friend
49722,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,-400,rhomboid,NA,you,NA,Yneutral_j,613,1,NA,j,single,RG_incongruent,you
49822,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,-400,diamond,NA,neutral,NA,Yneutral_j,805,1,NA,j,single,RG_incongruent,neutral
49922,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,400,diamond,NA,neutral,NA,Yneutral_j,467,1,NA,j,single,RG_incongruent,neutral
50022,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,2,400,diamond,NA,neutral,NA,Yneutral_j,436,1,NA,j,single,RG_incongruent,neutral
50126,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,3,400,octagon,NA,friend,NA,Yneutral_j,655,1,NA,k,single,RG_incongruent,friend
50224,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,3,-400,octagon,NA,friend,NA,Yneutral_j,482,1,NA,k,single,RG_incongruent,friend
50322,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,3,400,octagon,NA,friend,NA,Yneutral_j,386,1,NA,k,single,RG_incongruent,friend
50422,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,3,400,diamond,NA,neutral,NA,Yneutral_j,411,1,NA,j,single,RG_incongruent,neutral
50522,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,3,-400,triangle,NA,happy,NA,Yneutral_j,425,1,NA,k,single,RG_incongruent,happy
50622,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,3,400,diamond,NA,neutral,NA,Yneutral_j,495,0,NA,k,single,RG_incongruent,neutral
50722,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,3,-400,rhomboid,NA,you,NA,Yneutral_j,611,1,NA,j,single,RG_incongruent,you
50822,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,3,-400,triangle,NA,happy,NA,Yneutral_j,697,1,NA,k,single,RG_incongruent,happy
50922,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,3,-400,diamond,NA,neutral,NA,Yneutral_j,329,1,NA,j,single,RG_incongruent,neutral
51022,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,3,-400,octagon,NA,friend,NA,Yneutral_j,706,1,NA,k,single,RG_incongruent,friend
51126,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,3,400,triangle,NA,happy,NA,Yneutral_j,783,1,NA,k,single,RG_incongruent,happy
51224,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,3,400; -400,diamond,rhomboid,neutralyou,NA,Yneutral_j,489,1,NA,j,pair,RG_incongruent,neutralyou
51322,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,3,-400,rhomboid,NA,you,NA,Yneutral_j,775,1,NA,j,single,RG_incongruent,you
51422,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,3,400,octagon,NA,friend,NA,Yneutral_j,614,1,NA,k,single,RG_incongruent,friend
51522,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,3,-400,octagon,NA,friend,NA,Yneutral_j,514,1,NA,k,single,RG_incongruent,friend
51622,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,3,400,triangle,NA,happy,NA,Yneutral_j,683,1,NA,k,single,RG_incongruent,happy
51722,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,3,400; -400,diamond,rhomboid,neutralyou,NA,Yneutral_j,450,1,NA,j,pair,RG_incongruent,neutralyou
51822,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,3,400; -400,rhomboid,diamond,youneutral,NA,Yneutral_j,660,0,NA,k,pair,RG_incongruent,youneutral
51922,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,3,400,diamond,NA,neutral,NA,Yneutral_j,725,1,NA,j,single,RG_incongruent,neutral
52022,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,3,400; -400,octagon,triangle,friendhappy,NA,Yneutral_j,620,1,NA,k,pair,RG_incongruent,friendhappy
52126,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,3,400; -400,octagon,triangle,friendhappy,NA,Yneutral_j,511,1,NA,k,pair,RG_incongruent,friendhappy
52224,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,3,400; -400,diamond,rhomboid,neutralyou,NA,Yneutral_j,609,1,NA,j,pair,RG_incongruent,neutralyou
52322,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,3,400,octagon,NA,friend,NA,Yneutral_j,1188,1,NA,k,single,RG_incongruent,friend
52422,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,3,-400,rhomboid,NA,you,NA,Yneutral_j,618,1,NA,j,single,RG_incongruent,you
52522,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,3,400,rhomboid,NA,you,NA,Yneutral_j,540,1,NA,j,single,RG_incongruent,you
52622,12,23,18,female,High school or equivalent ,right-handed,RG2_YN,3,-400,diamond,NA,neutral,NA,Yneutral_j,1001,1,NA,j,single,RG_incongruent,neutral
